time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
147,1980-05-27,00:00:00.00,8.19738,0.024247,0.291338,0,1.09408,0,194.636,0,2.57576,0.00102688,32.7229,0,0.00517684,0.000258842,0.000173648,0.00283485,231.33,276.796,47.1267,2.84217e-14
148,1980-05-28,00:00:00.00,0.889732,0.00665538,0.291338,0,1.08072,0,197.657,0,0.453379,0,31.9334,0,0.00430475,0.000215238,0,0,231.42,277.692,47.9326,-5.68434e-14
149,1980-05-29,00:00:00.00,2.97799,0.0128103,0.291338,0,1.06812,0,199.99,0,1.10015,0,31.1775,0,0.00387212,0.000193606,0,0,233.631,280.683,48.7125,-1.13687e-13
150,1980-05-30,00:00:00.00,3.89014,0.000666535,0.291338,0,1.05982,0,203.247,0,1.48078,0.000415127,30.6802,0,0.00279186,0.000139593,0,0,236.763,284.574,49.4715,-5.68434e-14
151,1980-05-31,00:00:00.00,3.03911,0.00120774,0.291338,0,1.04846,0,206.347,0,1.38926,0.000669707,29.9849,0,0.00176165,8.80825e-05,0,0,239.064,287.614,50.2109,-2.27374e-13
152,1980-06-01,00:00:00.00,3.11229,0.0391901,0.291338,0,1.03916,0,209.367,0,1.38809,0.000125488,29.4086,0,0.00172991,8.64953e-05,0,0,241.496,290.766,50.9296,0
153,1980-06-02,00:00:00.00,5.72607,0.0142494,0.291338,0,1.04159,0,213.587,0,2.03007,9.55714e-05,29.5739,0,0.00139238,6.96188e-05,0,0,246.525,296.506,51.6414,-5.68434e-14
154,1980-06-03,00:00:00.00,3.84878,0.86302,0.291338,0,1.0372,0,217.519,0,2.324,0,29.3211,0,0.0250521,0.000695107,0,0.00819142,250.527,301.218,52.3513,-1.7053e-13
155,1980-06-04,00:00:00.00,2.69562,0.100765,0.291338,0,1.02698,0,220.952,0,1.66713,0,28.681,0,0.00910561,0.000455281,0,3.66403e-05,252.628,304.014,53.0465,-1.7053e-13
156,1980-06-05,00:00:00.00,4.3151,0.356041,0.291338,0,1.02419,0,224.715,0,2.05354,0,28.5135,0,0.0167238,0.000735805,0,0.00162478,256.617,308.685,53.7288,0
157,1980-06-06,00:00:00.00,3.37435,0.203343,0.291338,0,1.01675,0,228.25,0,1.89899,0,28.0452,0,0.0182335,0.000860882,0,0.00100393,259.523,312.263,54.4008,-5.68434e-14
158,1980-06-07,00:00:00.00,2.95578,0.0284728,0.291338,0,1.00713,0,231.548,0,1.56297,0,27.4344,0,0.00746371,0.000373185,0,0,261.852,315.247,55.0557,-1.7053e-13
159,1980-06-08,00:00:00.00,4.67485,0.000182054,0.291338,0,1.00522,0,235.481,0,1.74764,0.000452004,27.3555,0,0.00213743,0.000106871,0,0,265.884,319.922,55.6992,5.68434e-14
160,1980-06-09,00:00:00.00,13.6469,0,0.291338,0,1.10823,0,240.733,0,2.8601,0.00724849,33.7858,0,0.000354247,1.77123e-05,0,0,278.786,333.569,56.4437,-1.13687e-13
161,1980-06-10,00:00:00.00,8.27106,0.0528711,0.291338,0,1.14043,0,245.827,0,3.24249,0.00242911,35.7207,0,0.000789172,3.94586e-05,1.01707e-05,0.00502732,286.23,341.893,57.3234,1.13687e-13
162,1980-06-11,00:00:00.00,6.22716,5.56341e-05,0.291338,0,1.14539,0,251.051,0,3.04156,0.00168257,36.0094,0,0,0,0,8.54415e-06,291.54,348.12,58.2403,-1.13687e-13
163,1980-06-12,00:00:00.00,0,0,0.291338,0,1.12994,0,254.088,0,0.00469762,0.000455071,35.1196,0,0,0,0,0,290.634,348.12,59.1467,-2.27374e-13
164,1980-06-13,00:00:00.00,0,0,0.291338,0,1.11525,0,254.089,0,0.00361847,0,34.2584,0,0,0,0,0,289.758,348.12,60.023,-2.84217e-13
165,1980-06-14,00:00:00.00,1.12163,0,0.291338,0,1.10119,0,255.208,8.59285e-20,0.00637279,0,33.4253,0,0,0,0,0,290.032,349.242,60.8705,-1.13687e-13
166,1980-06-15,00:00:00.00,0,0,0.291338,0,1.08769,0,255.212,0,0.00241702,0,32.6188,0,0,0,0,0,289.212,349.242,61.6905,-2.27374e-13
167,1980-06-16,00:00:00.00,0,0,0.291338,0,1.07474,0,255.212,0,0.00164346,0,31.8383,0,0,0,0,0,288.418,349.242,62.484,-2.27374e-13
168,1980-06-17,00:00:00.00,3.4777,0,0.291338,0,1.06241,0,258.435,-7.29136e-20,0.252503,0,31.0868,0,0,0,0,0,291.128,352.72,63.2522,0
169,1980-06-18,00:00:00.00,0,0,0.291338,0,1.05046,0,258.687,0,0.000703579,0,30.3548,0,0,0,0,0,290.384,352.72,63.9961,1.13687e-13
170,1980-06-19,00:00:00.00,0,0,0.291338,0,1.03899,0,258.687,0,0.000115523,0,29.6458,0,0,0,0,0,289.663,352.72,64.7167,1.13687e-13
171,1980-06-20,00:00:00.00,0,0,0.291338,0,1.02797,0,258.687,0,1.67897e-05,0,28.9588,0,0,0,0,0,288.965,352.72,65.4147,5.68434e-14
172,1980-06-21,00:00:00.00,0,0,0.291338,0,1.01738,0,258.687,0,2.52633e-06,0,28.2929,0,0,0,0,0,288.289,352.72,66.0911,0
173,1980-06-22,00:00:00.00,0,0,0.291338,0,1.00719,0,258.687,0,3.50959e-07,0,27.6475,0,0,0,0,0,287.633,352.72,66.7468,1.13687e-13
174,1980-06-23,00:00:00.00,7.75015,0,0.291338,0,0.997567,0,264.222,1.82584e-19,2.20717,0,27.0299,0,0,0,0,0,294.748,360.47,67.3826,5.68434e-14
175,1980-06-24,00:00:00.00,0,0,0.291338,0,0.988132,0,266.428,0,0.00053617,0,26.4225,0,0,0,0,0,294.131,360.47,67.9994,-1.7053e-13
176,1980-06-25,00:00:00.00,0,0,0.291338,0,0.979052,0,266.429,0,9.50218e-05,0,25.8333,0,0,0,0,0,293.533,360.47,68.5976,-1.13687e-13
177,1980-06-26,00:00:00.00,7.17808,0.0655172,0.291338,0,0.970551,0,271.451,1.6233e-19,2.20697,0,25.273,0,0.000339825,1.69912e-05,1.78592e-05,0.00235397,300.196,367.714,69.1783,-1.13687e-13
178,1980-06-27,00:00:00.00,7.30996,0.00183939,0.291338,0,0.990686,0,276.407,0,2.637,0,26.5891,0,0,0,0,2.02843e-05,306.915,375.025,69.7706,0
179,1980-06-28,00:00:00.00,3.18292,0.00691713,0.291338,0,0.983255,0,280.394,0,1.73016,0,26.1011,0,0,0,0,0,309.5,378.215,70.3756,1.13687e-13
180,1980-06-29,00:00:00.00,0,0,0.291338,0,0.974354,0,282.124,0,0.000598634,0,25.5213,0,0,0,0,0,308.911,378.215,70.9643,2.84217e-13
181,1980-06-30,00:00:00.00,0,0,0.291338,0,0.965783,0,282.124,0,9.22858e-05,0,24.9586,0,0,0,0,0,308.34,378.215,71.5355,2.27374e-13
182,1980-07-01,00:00:00.00,0,0,0.291338,0,0.957529,0,282.124,0,1.5745e-05,0,24.4125,0,0,0,0,0,307.786,378.215,72.0899,2.84217e-13
183,1980-07-02,00:00:00.00,0,0,0.291338,0,0.949577,0,282.124,0,2.33927e-06,0,23.8823,0,0,0,0,0,307.247,378.215,72.6281,2.84217e-13
184,1980-07-03,00:00:00.00,0,0,0.291338,0,0.941914,0,282.124,0,3.70718e-07,0,23.3674,0,0,0,0,0,306.725,378.215,73.1506,2.27374e-13
185,1980-07-04,00:00:00.00,6.10852,0,0.291338,0,0.934665,0,287.022,6.67924e-19,1.20362,0,22.8738,0,0,0,0,0,312.326,384.324,73.6583,-1.7053e-13
186,1980-07-05,00:00:00.00,7.58652,4.07429e-05,0.291338,0,0.957158,0,291.64,0,2.11322,0,24.3879,0,0,0,0,0,319.389,391.91,74.1812,5.68434e-14
187,1980-07-06,00:00:00.00,0,0,0.291338,0,0.94922,0,293.752,0,0.00101402,0,23.8584,0,0,0,0,0,318.852,391.91,74.7186,1.7053e-13
188,1980-07-07,00:00:00.00,0,0,0.291338,0,0.94157,0,293.753,0,0.000175368,0,23.3442,0,0,0,0,0,318.33,391.91,75.2405,2.27374e-13
189,1980-07-08,00:00:00.00,0,0,0.291338,0,0.934196,0,293.753,0,2.90464e-05,0,22.8448,0,0,0,0,0,317.823,391.91,75.7474,2.27374e-13
190,1980-07-09,00:00:00.00,0,0,0.291338,0,0.927086,0,293.753,0,3.98151e-06,0,22.3595,0,0,0,0,0,317.331,391.91,76.2397,3.41061e-13
191,1980-07-10,00:00:00.00,5.67114,0,0.291338,0,0.920375,0,298.476,-2.86328e-19,0.940454,0,21.8951,0,0,0,0,0,322.523,397.581,76.7182,0
192,1980-07-11,00:00:00.00,10.881,0,0.291338,0,0.981565,0,303.244,0,2.31519,0,26.0388,0,0,0,0,0,332.871,408.462,77.2513,5.68434e-14
193,1980-07-12,00:00:00.00,12.7295,5.01822e-05,0.291338,0,1.07406,0,308.437,0,3.22933,0.0049433,31.8773,0,0,0,9.95826e-06,0,344.914,421.192,77.938,0
194,1980-07-13,00:00:00.00,1.38195,0,0.291338,0,1.06156,0,312.535,0,0.514113,0,31.1277,0,0,0,0,0,345.529,422.574,78.7047,-5.68434e-14
195,1980-07-14,00:00:00.00,9.00294,0,0.291338,0,1.09798,0,317.083,0,1.91278,0,33.3563,0,0,0,0,0,353.742,431.577,79.4953,-1.7053e-13
196,1980-07-15,00:00:00.00,2.59966,0,0.291338,0,1.08493,0,320.414,0,1.16922,0,32.5675,0,0,0,0,0,355.527,434.176,80.3093,-1.7053e-13
197,1980-07-16,00:00:00.00,1.5621,0.000190201,0.291338,0,1.0722,0,322.514,0,0.630216,0,31.7937,0,0,0,0,0,356.302,435.739,81.0975,0
198,1980-07-17,00:00:00.00,0,0,0.291338,0,1.05994,0,323.144,0,0.000423657,0,31.0427,0,0,0,0,0,355.538,435.739,81.8607,5.68434e-14
199,1980-07-18,00:00:00.00,0,0,0.291338,0,1.04817,0,323.144,0,7.18959e-05,0,30.3153,0,0,0,0,0,354.799,435.739,82.5999,-5.68434e-14
200,1980-07-19,00:00:00.00,0,0,0.291338,0,1.03685,0,323.144,0,1.39251e-05,0,29.6105,0,0,0,0,0,354.083,435.739,83.316,5.68434e-14
201,1980-07-20,00:00:00.00,0,0,0.291338,0,1.02597,0,323.144,0,2.01202e-06,0,28.9275,0,0,0,0,0,353.389,435.739,84.0099,0
202,1980-07-21,00:00:00.00,0,0,0.291338,0,1.01551,0,323.144,0,2.5146e-07,0,28.2654,0,0,0,0,0,352.717,435.739,84.6824,0
203,1980-07-22,00:00:00.00,0,0,0.291338,0,1.00545,0,323.144,0,2.69529e-08,0,27.6234,0,0,0,0,0,352.064,435.739,85.3345,1.7053e-13
204,1980-07-23,00:00:00.00,1.78656,0,0.291338,0,0.995787,0,324.904,-6.54497e-21,0.0258726,0,27.0014,0,0,0,0,0,353.219,437.525,85.9668,-5.68434e-14
205,1980-07-24,00:00:00.00,0,0,0.291338,0,0.98647,0,324.93,0,0.000342976,0,26.3974,0,0,0,0,0,352.605,437.525,86.5801,-1.13687e-13
206,1980-07-25,00:00:00.00,0,0,0.291338,0,0.9775,0,324.93,0,5.7266e-05,0,25.8113,0,0,0,0,0,352.01,437.525,87.1752,-2.27374e-13
207,1980-07-26,00:00:00.00,0,0,0.291338,0,0.968862,0,324.93,0,8.73767e-06,0,25.2425,0,0,0,0,0,351.433,437.525,87.7526,-1.13687e-13
208,1980-07-27,00:00:00.00,0,0,0.291338,0,0.960541,0,324.93,0,1.33346e-06,0,24.6904,0,0,0,0,0,350.872,437.525,88.3131,-2.27374e-13
209,1980-07-28,00:00:00.00,0,0,0.291338,0,0.952524,0,324.93,0,2.06764e-07,0,24.1542,0,0,0,0,0,350.328,437.525,88.8572,-1.13687e-13
210,1980-07-29,00:00:00.00,0,0,0.291338,0,0.944796,0,324.93,0,3.01481e-08,0,23.6336,0,0,0,0,0,349.8,437.525,89.3856,-1.7053e-13
211,1980-07-30,00:00:00.00,0,0,0.291338,0,0.937345,0,324.93,0,4.90267e-09,0,23.1278,0,0,0,0,0,349.287,437.525,89.8988,-1.7053e-13
212,1980-07-31,00:00:00.00,0,0,0.291338,0,0.930161,0,324.93,0,1.03202e-09,0,22.6364,0,0,0,0,0,348.788,437.525,90.3974,-1.7053e-13
213,1980-08-01,00:00:00.00,0,0,0.291338,0,0.92323,0,324.93,0,2.0012e-10,0,22.1589,0,0,0,0,0,348.304,437.525,90.8819,-1.7053e-13
214,1980-08-02,00:00:00.00,0,0,0.291338,0,0.916543,0,324.93,0,3.82523e-11,0,21.6947,0,0,0,0,0,347.833,437.525,91.3527,-1.7053e-13
215,1980-08-03,00:00:00.00,5.55246,0,0.291338,0,0.910138,0,329.287,3.98699e-20,1.19328,0,21.2461,0,0,0,4.71854e-05,0,352.928,443.078,91.8105,1.13687e-13
216,1980-08-04,00:00:00.00,0,0,0.291338,0,0.903905,0,330.479,0,0.00128314,0,20.8073,0,0,0,0,0,352.482,443.078,92.2556,-1.13687e-13
217,1980-08-05,00:00:00.00,0,0,0.291338,0,0.897887,0,330.48,0,0.00027303,0,20.3804,0,0,0,0,0,352.05,443.078,92.6885,-5.68434e-14
218,1980-08-06,00:00:00.00,2.02163,0,0.291338,0,0.892109,0,332.364,5.28848e-21,0.1355,0,19.9671,0,0,0,0,0,353.65,445.099,93.1095,-5.68434e-14
219,1980-08-07,00:00:00.00,3.69639,0,0.291338,0,0.88764,0,334.948,0,1.16743,0,19.6414,0,0,0,0,0,356.936,448.796,93.5204,-5.68434e-14
220,1980-08-08,00:00:00.00,0,0,0.291338,0,0.882171,0,336.112,0,0.00348013,0,19.246,0,0,0,0,0,356.535,448.796,93.9213,1.13687e-13
221,1980-08-09,00:00:00.00,0,0,0.291338,0,0.876886,0,336.115,0,0.000383524,0,18.8611,0,0,0,0,0,356.145,448.796,94.3114,4.54747e-13
222,1980-08-10,00:00:00.00,0,0,0.291338,0,0.871776,0,336.115,0,7.10235e-05,0,18.4865,0,0,0,0,0,355.765,448.796,94.6911,0
223,1980-08-11,00:00:00.00,0,0,0.291338,0,0.866836,0,336.115,0,1.48794e-05,0,18.1218,0,0,0,0,0,355.395,448.796,95.0608,0
224,1980-08-12,00:00:00.00,4.4459,0,0.291338,0,0.86217,0,339.82,3.2256e-21,0.734302,0,17.773,0,0,0,3.612e-05,0,359.481,453.242,95.4209,1.13687e-13
225,1980-08-13,00:00:00.00,2.03243,0,0.291338,0,0.857553,0,341.811,0,0.775554,0,17.4275,0,0,0,0,0,361.163,455.274,95.7717,-2.27374e-13
226,1980-08-14,00:00:00.00,0,0,0.291338,0,0.853076,0,342.584,0,0.00207291,0,17.0902,0,0,0,0,0,360.821,455.274,96.1134,1.7053e-13
227,1980-08-15,00:00:00.00,0,0,0.291338,0,0.848743,0,342.586,0,0.000329537,0,16.7617,0,0,0,0,0,360.488,455.274,96.4463,2.84217e-13
228,1980-08-16,00:00:00.00,0,0,0.291338,0,0.844548,0,342.586,0,8.06311e-05,0,16.4415,0,0,0,0,0,360.164,455.274,96.7706,3.97904e-13
229,1980-08-17,00:00:00.00,11.3338,0,0.291338,0,0.842177,0,347.824,-1.0862e-19,5.96697,0,16.2488,0,0,0,0.00610776,0,371.18,466.608,97.0884,5.68434e-14
230,1980-08-18,00:00:00.00,13.8964,0,0.291338,0,0.948104,0,352.824,0,6.68512,0.0197428,23.8284,0,0,0,0.0580915,0,384.655,480.504,97.5098,-5.68434e-14
231,1980-08-19,00:00:00.00,0,0,0.291338,0,0.939887,0,357.794,0,1.78993,0,23.3207,0,0,0,0,0,384.136,480.504,98.0289,5.68434e-14
232,1980-08-20,00:00:00.00,0,0,0.291338,0,0.932621,0,359.506,0,0.0773267,0,22.8244,0,0,0,0,0,383.632,480.504,98.5324,-2.84217e-13
233,1980-08-21,00:00:00.00,0,0,0.291338,0,0.925614,0,359.58,0,0.00406514,0,22.3421,0,0,0,0,0,383.143,480.504,99.0218,5.68434e-14
234,1980-08-22,00:00:00.00,0,0,0.291338,0,0.918852,0,359.583,0,0.000544209,0,21.8733,0,0,0,0,0,382.667,480.504,99.4973,-5.68434e-14
235,1980-08-23,00:00:00.00,0,0,0.291338,0,0.912326,0,359.584,0,0.000114041,0,21.4176,0,0,0,0,0,382.205,480.504,99.9596,1.13687e-13
236,1980-08-24,00:00:00.00,0,0,0.291338,0,0.906027,0,359.584,0,2.80125e-05,0,20.9744,0,0,0,0,0,381.756,480.504,100.409,5.68434e-14
237,1980-08-25,00:00:00.00,0,0,0.291338,0,0.899944,0,359.584,0,9.70538e-06,0,20.5435,0,0,0,0,0,381.318,480.504,100.846,5.68434e-14
238,1980-08-26,00:00:00.00,0,0,0.291338,0,0.894069,0,359.584,0,3.96301e-06,0,20.1243,0,0,0,0,0,380.893,480.504,101.271,5.68434e-14
239,1980-08-27,00:00:00.00,4.71504,3.16588e-05,0.291338,0,0.888494,0,362.939,4.82662e-18,1.3531,0,19.7221,0,0,0,0.000468219,0,385.195,485.219,101.685,1.13687e-13
240,1980-08-28,00:00:00.00,2.85573,0,0.291338,0,0.883388,0,365.519,0,1.60327,0,19.3501,0,0,0,0.000256588,0,387.648,488.075,102.088,1.13687e-13
241,1980-08-29,00:00:00.00,3.09008,0.00631047,0.291338,0,0.878949,0,368.266,0,1.8909,0,19.0235,0,0,0,0.000279613,0,390.351,491.171,102.481,2.27374e-13
242,1980-08-30,00:00:00.00,0,0,0.291338,0,0.873776,0,369.905,0,0.251652,0,18.6448,0,0,0,0,0,389.967,491.171,102.865,1.13687e-13
243,1980-08-31,00:00:00.00,3.38676,0.00210116,0.291338,0,0.870504,0,372.222,0,1.19773,0,18.398,0,0,0,0.000263115,0,392.98,494.56,103.24,-2.27374e-13
244,1980-09-01,00:00:00.00,0,0,0.291338,0,0.865607,0,373.208,0,0.212295,0,18.0357,0,0,0,0,0,392.613,494.56,103.607,2.84217e-13
245,1980-09-02,00:00:00.00,3.19504,2.36235,0.291338,0,0.865122,0,376.421,0,1.48649,0,18.0049,0,0.0596985,0.000561956,0.0897296,0.590048,397.809,500.118,103.969,5.68434e-14
246,1980-09-03,00:00:00.00,2.77428,0.027717,0.291338,0,0.861402,0,379.35,0,1.99854,0,17.7178,0,0.00246362,0.000123181,0.00130896,0.0305542,400.253,502.92,104.327,1.13687e-13
247,1980-09-04,00:00:00.00,0,0,0.291338,0,0.856823,0,380.935,0,0.446097,0,17.3744,0,0.000117499,5.87495e-06,0,0.000253194,399.904,502.92,104.676,1.7053e-13
248,1980-09-05,00:00:00.00,0,0,0.291338,0,0.852369,0,381.293,0,0.0882203,0,17.0386,0,0,0,0,0,399.564,502.92,105.016,0
249,1980-09-06,00:00:00.00,0,0,0.291338,0,0.848059,0,381.364,0,0.0172806,0,16.7114,0,0,0,0,0,399.232,502.92,105.348,-2.27374e-13
250,1980-09-07,00:00:00.00,0,0,0.291338,0,0.843886,0,381.377,0,0.00385656,0,16.3926,0,0,0,0,0,398.909,502.92,105.671,1.13687e-13
251,1980-09-08,00:00:00.00,0,0,0.291338,0,0.839846,0,381.38,0,0.00110964,0,16.0818,0,0,0,0,0,398.594,502.92,105.986,-1.13687e-13
252,1980-09-09,00:00:00.00,0,0,0.291338,0,0.835933,0,381.381,0,0.000433697,0,15.7789,0,0,0,0,0,398.287,502.92,106.293,-5.68434e-14
253,1980-09-10,00:00:00.00,0,0,0.291338,0,0.832143,0,381.381,0,0.000186379,0,15.4835,0,0,0,0,0,397.988,502.92,106.592,-1.13687e-13
254,1980-09-11,00:00:00.00,0,0,0.291338,0,0.828472,0,381.381,0,9.30372e-05,0,15.1955,0,0,0,0,0,397.696,502.92,106.883,-5.68434e-14
255,1980-09-12,00:00:00.00,0,0,0.291338,0,0.824914,0,381.381,0,4.85993e-05,0,14.9146,0,0,0,0,0,397.412,502.92,107.168,-5.68434e-14
256,1980-09-13,00:00:00.00,9.48878,0.00257553,0.291338,0,0.837615,0,384.976,2.48911e-18,3.72544,0,15.9112,0,0,0,0.868119,0.000140528,406.61,512.411,107.462,0
257,1980-09-14,00:00:00.00,7.61683,0.00178756,0.291338,0,0.871612,0,388.666,0,4.5042,0,18.4774,0,0,0,1.07705,0.000176222,413.888,520.03,107.802,2.27374e-13
258,1980-09-15,00:00:00.00,2.06237,0.000860987,0.291338,0,0.867094,0,392.344,0,3.91918,0,18.1401,0,0,0,0.0201158,0,415.582,522.093,108.172,-5.68434e-14
259,1980-09-16,00:00:00.00,0,0,0.291338,0,0.862306,0,395.207,0,1.07534,0,17.7844,0,0,0,0.000402493,0,415.221,522.093,108.532,-4.54747e-13
260,1980-09-17,00:00:00.00,0,0,0.291338,0,0.857675,0,395.983,0,0.299619,0,17.438,0,0,0,0,0,414.87,522.093,108.883,-3.41061e-13
261,1980-09-18,00:00:00.00,0,0,0.291338,0,0.853193,0,396.199,0,0.0844944,0,17.1005,0,0,0,0,0,414.528,522.093,109.225,0
262,1980-09-19,00:00:00.00,1.26858,0.00685612,0.291338,0,0.848887,0,397.093,0,0.464054,0,16.7734,0,0,0,0,0,415.47,523.368,109.558,-1.7053e-13
263,1980-09-20,00:00:00.00,5.55725,0.0450772,0.291338,0,0.854138,0,399.944,0,1.76315,0,17.1693,0,0.000358955,1.79477e-05,0.711769,0.00453739,420.739,528.971,109.892,-3.97904e-13
264,1980-09-21,00:00:00.00,0,0,0.291338,0,0.849773,0,401.552,0,0.870734,0,16.8389,0,0,0,0.000706476,0.000175111,420.404,528.971,110.227,-2.84217e-13
265,1980-09-22,00:00:00.00,2.01014,0.221108,0.291338,0,0.84573,0,403.281,0,1.34942,0,16.5287,0,0.00434387,0.000189973,0.00031807,0.0073479,422.308,531.202,110.554,-2.84217e-13
266,1980-09-23,00:00:00.00,2.87392,0.199634,0.291338,0,0.8428,0,405.523,0,2.0833,0,16.2988,0,0.0093839,0.000469195,0.000850307,0.0118944,425.062,534.275,110.873,5.68434e-14
267,1980-09-24,00:00:00.00,0,0,0.291338,0,0.838864,0,406.825,0,0.798073,0,15.9944,0,0.000908028,4.54014e-05,1.07873e-05,0.0011132,424.75,534.275,111.186,0
268,1980-09-25,00:00:00.00,0,0,0.291338,0,0.834978,0,407.294,0,0.329811,0,15.6934,0,0.000568924,2.84462e-05,0,0.000523169,424.445,534.275,111.491,-1.13687e-13
269,1980-09-26,00:00:00.00,0,0,0.291338,0,0.831213,0,407.482,0,0.141567,0,15.3999,0,0.000473791,2.36895e-05,0,0.000334881,424.147,534.275,111.788,-1.13687e-13
270,1980-09-27,00:00:00.00,0,0,0.291338,0,0.827565,0,407.561,0,0.0634779,0,15.1137,0,0.000372896,1.86448e-05,0,0.000170793,423.857,534.275,112.078,-2.27374e-13
271,1980-09-28,00:00:00.00,0,0,0.291338,0,0.824034,0,407.595,0,0.029395,0,14.8347,0,7.31677e-05,3.65839e-06,0,6.32494e-06,423.575,534.275,112.361,-2.27374e-13
272,1980-09-29,00:00:00.00,0,0,0.291338,0,0.820608,0,407.61,0,0.0150074,0,14.5625,0,7.68261e-05,0,0,0,423.299,534.275,112.637,-2.84217e-13
273,1980-09-30,00:00:00.00,0,0,0.291338,0,0.817287,0,407.617,0,0.00780566,0,14.2968,0,0,0,0,0,423.03,534.275,112.906,-5.68434e-14
274,1980-10-01,00:00:00.00,0,0,0.291338,0,0.814068,0,407.62,0,0.00444355,0,14.0376,0,0,0,0,0,422.768,534.275,113.168,1.7053e-13
275,1980-10-02,00:00:00.00,0,0,0.291338,0,0.810945,0,407.622,0,0.00291312,0,13.7846,0,0,0,0,0,422.512,534.275,113.424,-5.68434e-13
276,1980-10-03,00:00:00.00,0,0,0.291338,0,0.807916,0,407.623,0,0.00204063,0,13.5377,0,0,0,0,0,422.262,534.275,113.674,5.68434e-14
277,1980-10-04,00:00:00.00,0,0,0.291338,0,0.804978,0,407.623,0,0.00150259,0,13.2967,0,0,0,0,0,422.018,534.275,113.918,-1.13687e-13
278,1980-10-05,00:00:00.00,0,0,0.291338,0,0.802127,0,407.624,0,0.00113541,0,13.0614,0,0,0,0,0,421.78,534.275,114.156,-3.41061e-13
279,1980-10-06,00:00:00.00,0,0,0.291338,0,0.79936,0,407.624,0,0.000868791,0,12.8316,0,0,0,0,0,421.547,534.275,114.389,-5.68434e-14
280,1980-10-07,00:00:00.00,0,0,0.291338,0,0.796674,0,407.624,0,0.000690053,0,12.6072,0,0,0,0,0,421.32,534.275,114.616,-3.41061e-13
281,1980-10-08,00:00:00.00,0,0,0.291338,0,0.794066,0,407.624,0,0.000566972,0,12.3879,0,0,0,0,0,421.098,534.275,114.838,0
282,1980-10-09,00:00:00.00,0,0,0.291338,0,0.791534,0,407.624,0,0.000471849,0,12.1738,0,0,0,0,0,420.881,534.275,115.054,1.13687e-13
283,1980-10-10,00:00:00.00,0,0,0.291338,0,0.789075,0,407.624,0,0.000407889,0,11.9646,0,0,0,0,0,420.67,534.275,115.266,-4.54747e-13
284,1980-10-11,00:00:00.00,0,0,0.291338,0,0.786686,0,407.624,0,0.000362183,0,11.7601,0,0,0,0,0,420.463,534.275,115.473,-5.68434e-14
285,1980-10-12,00:00:00.00,0,0,0.291338,0,0.784365,0,407.624,0,0.000320757,0,11.5603,0,0,0,0,0,420.261,534.275,115.675,-1.7053e-13
286,1980-10-13,00:00:00.00,0,0,0.291338,0,0.78211,0,407.624,0,0.000275055,0,11.365,0,0,0,0,0,420.063,534.275,115.873,-2.27374e-13
287,1980-10-14,00:00:00.00,0,0,0.291338,0,0.779919,0,407.624,0,0.000243591,0,11.1741,0,0,0,0,0,419.87,534.275,116.066,-5.68434e-14
288,1980-10-15,00:00:00.00,0,0,0.291338,0,0.777788,0,407.624,0,0.000220406,0,10.9875,0,0,0,0,0,419.681,534.275,116.254,-1.7053e-13
289,1980-10-16,00:00:00.00,0,0,0.291338,0,0.775717,0,407.624,0,0.000201221,0,10.805,0,0,0,0,0,419.497,534.275,116.439,2.84217e-13
290,1980-10-17,00:00:00.00,0,0,0.291338,0,0.773703,0,407.624,0,0.000188414,0,10.6265,0,0,0,0,0,419.316,534.275,116.62,-5.68434e-13
291,1980-10-18,00:00:00.00,0,0,0.291338,0,0.771745,0,407.624,0,0.000176765,0,10.4519,0,0,0,0,0,419.14,534.275,116.796,0
292,1980-10-19,00:00:00.00,0,0,0.291338,0,0.76984,0,407.625,0,0.000167044,0,10.2812,0,0,0,0,0,418.967,534.275,116.969,-1.13687e-13
293,1980-10-20,00:00:00.00,2.86574,0.908311,0.291338,0,0.767999,0,409.403,9.61757e-18,1.21644,0,10.1151,0,0.0351171,0.00103899,0.317858,0.424529,422.572,538.05,117.138,-5.68434e-14
294,1980-10-21,00:00:00.00,2.02524,1.68291,0.291338,0,0.767815,0,411.126,0,2.2555,0,10.0959,0,0.18492,0.00395555,0.416735,0.971149,426.113,541.758,117.305,5.68434e-14
295,1980-10-22,00:00:00.00,0,0,0.291338,0,0.766016,0,412.479,0,1.90467,0,9.93284,0,0.173653,0.00161015,0.0189066,0.380106,425.949,541.758,117.469,1.7053e-13
296,1980-10-23,00:00:00.00,0,0,0.291338,0,0.764265,0,413.274,0,1.40644,0,9.77323,0,0.175263,0,0.00602214,0.0961589,425.787,541.758,117.631,-1.13687e-13
297,1980-10-24,00:00:00.00,0,0,0.291338,0,0.762561,0,413.74,0,0.997122,0,9.61704,0,0.175263,0,0.0030863,0.0426356,425.629,541.758,117.789,1.7053e-13
